Rank,Name,,Country,Qualification,Final,event_name,date,gender
27,TOBIAS,PLANGGER,AUT,6.816,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
28,ROMAN,KOVALYEV,KGZ,6.826,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
29,DONGHYUN,JANG,KOR,6.856,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
30,CHEUNG-CHI SHOJI,CHAN,HKG,6.862,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
31,GUANGFENG,LI,CHN,7.016,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
32,DANNY,VALENCIA,ECU,7.047,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
33,JAN,HOJER,GER,7.079,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
34,NICKOLAIE,RIVADENEIRA,ECU,7.104,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
35,MANUEL,CORNU,FRA,7.170,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
36,KOKORO,FUJII,JPN,7.283,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
37,JOSH,LEVIN,USA,7.331,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
38,CHINGKHEINGANBA,MAIBAM,IND,7.398,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
39,PHANUPHONG,BUNPRAKOP,THA,7.435,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
40,HUALONG,SONG,CHN,7.504,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
41,GALO,HERNANDEZ,ECU,7.543,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
42,MEICHI,NARASAKI,JPN,7.620,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
42,KA-CHUN,YAU,HKG,7.620,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
44,MIKEL ASIER,LINACISORO MOLINA,ESP,7.749,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
45,THATTANA,RAKSACHAT,THA,7.795,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
46,KAI,HARADA,JPN,7.810,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
47,RUDOLPH,RUANA,USA,7.840,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
47,REI,SUGIMOTO,JPN,7.840,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
49,YUFEI,PAN,CHN,7.860,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
50,WILLIAM,BOSI,GBR,7.884,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
51,ARTYOM,DEVYATERIKOV,KAZ,7.949,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
52,MINYOUNG,LEE,KOR,8.042,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
53,SASCHA,LEHMANN,SUI,8.119,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
54,NATHANIEL,COLEMAN,USA,8.149,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
55,CESAR,GROSSO,BRA,8.184,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
56,YANNICK,FLOHÉ,GER,8.203,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
57,HANWOOL,KIM,KOR,8.219,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
58,GIORGI,DJAPARIDZE,GEO,8.331,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
59,KRITSADAKORN,THONGMUNG,THA,8.343,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
60,DIMITRI,VOGT,SUI,8.380,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
61,KEITA,WATABE,JPN,8.464,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
62,ALEKSEY,RUBTSOV,RUS,8.518,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
63,MICHAEL,PICCOLRUAZ,ITA,8.611,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
64,JERNEJ,KRUDER,SLO,8.669,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
65,SEAN,MCCOLL,CAN,8.729,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
66,MACIEJ,DOBRZANSKI,POL,8.760,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
66,RONNY,ESCOBAR,CHI,8.760,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
68,SEMEN,OVCHINNIKOV,RUS,8.898,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
69,RAM,LEVIN,ISR,8.901,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
70,MARCELLO,BOMBARDI,ITA,8.982,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
71,GHOLAMALI,BARATZADEH,IRI,9.010,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
71,PETER,KURIC,SVK,9.010,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
73,CALRIN,CURTIS,RSA,9.054,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
74,OLEKSII,KRYNETSKYI,UKR,9.139,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
75,SIMON,LORENZI,BEL,9.190,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
75,HANNES,PUMAN,SWE,9.190,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
77,SIRAPOB,JIRAJATURAPAK,THA,9.239,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
78,FELIPE,HO FOGANHOLO,BRA,9.241,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
79,GEORG,PARMA,AUT,9.290,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
79,SUNGBO,SEO,KOR,9.290,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
81,ADAM,ONDRA,CZE,9.316,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
82,GEORGE,SANDERS,NZL,9.369,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
83,WILLIAM,RIDAL,GBR,9.378,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
84,JONATAN,FLOR VAZQUEZ,ESP,9.415,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
85,JAVIER,CANO BLAZQUEZ,ESP,9.455,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
86,LOÏC,TIMMERMANS,BEL,9.499,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
87,SERGIO,VERDASCO URIZAL,ESP,9.550,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
88,SANTIAGO,GARCIA,ARG,9.648,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
89,TOMOAKI,TAKATA,JPN,9.711,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
90,JASON,HOLOWACH,CAN,9.753,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
91,BENJAMIN,AYALA,CHI,9.920,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
91,PETR,BURIAN,CZE,9.920,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
93,LUKA,POTOCAR,SLO,9.937,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
94,YUVAL,SHEMLA,ISR,9.994,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
95,BORJA,FARAH,CHI,10.004,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
96,FEDIR,SAMOILOV,UKR,10.081,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
97,MATTHAIOS,VALSAMIDIS,GRE,10.207,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
98,ALEX,KHAZANOV,ISR,10.295,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
99,SERGIO,PASTOR MARTÍNEZ,ESP,10.502,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
100,NIMROD,MARCUS,ISR,10.515,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
101,JEAN,OURIQUES,BRA,10.527,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
102,DOMEN,SKOFIC,SLO,10.841,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
103,GAURAV,KUMAR,IND,10.933,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
104,JOSEPH,ROSENDORFF,RSA,11.118,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
105,LUCAS,UCHIDA,CAN,11.223,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
106,YARDEN,PILPEL,ISR,12.086,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
107,OR,MINIELY,ISR,12.219,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
108,ORFEAS,TSIAOUSIS,GRE,14.377,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
109,ALEXANDER,MEGOS,GER,15.427,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,RESHMIN MIHIN,AMARASINGHE,SRI,fall,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,PEDRO,BELLO,CHI,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,DANYIL,BOLDYREV,UKR,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,JOHN,BROSLER,USA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,MATEJ,BURIAN,CZE,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,JONGWON,CHON,KOR,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,NICOLAS,COLLIN,BEL,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,MATTHIAS,ERBER,AUT,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,GIGA,JANKHOTELI,GEO,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,PEDRO FERREIRA,NICOLOSO,BRA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,YOSHIYUKI,OGATA,JPN,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,BHARATH,PEREIRA,IND,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,ALESSANDRO,SANTONI,ITA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,JAKOB,SCHUBERT,AUT,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,YAROSLAV,TKACH,UKR,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
110,GIAN LUCA,ZODDA,ITA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Men
1,ALEKSANDRA,MIROSLAW,POL,7.631,7.56,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
2,ANNA,BROZEK,POL,7.990,7.91,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
3,MARIIA,KRASAVINA,RUS,7.887,wildcard,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
4,ALEKSANDRA,KALUCKA,POL,7.935,false start,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
5,PATRYCJA,CHUDZIAK,POL,8.290,7.88,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
6,ALLA,MARENYCH,UKR,8.452,8.17,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
7,YILING,SONG,CHN,7.990,8.90,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
8,ANNA,TSYGANOVA,RUS,7.944,false start,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
9,DI,NIU,CHN,8.410,8.03,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
10,NATALIA,KALUCKA,POL,8.410,8.27,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
11,EKATERINA,BARASHCHUK,RUS,8.436,8.302,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
12,ELIZAVETA,IVANOVA,RUS,8.243,8.304,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
13,IULIIA,KAPLINA,RUS,8.290,8.43,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
14,CUILIAN,HE,CHN,8.450,10.36,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
15,ANOUCK,JAUBERT,FRA,7.789,fall,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
16,VICTOIRE,ANDRIER,FRA,8.306,fall,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
17,AURELIA,SARISSON,FRA,8.477,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
18,MINGWEI,NI,CHN,8.579,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
19,LAURA,LAMMER,AUT,8.754,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
20,ELENA,TIMOFEEVA,RUS,8.796,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
21,LESLIE,ROMERO,VEN,8.803,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
22,ALEXANDRA,ELMER,AUT,8.867,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
23,PIPER,KELLY,USA,8.899,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
24,KAMILLA,KUSHAEVA,RUS,8.991,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
25,MIHO,NONAKA,JPN,9.061,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
26,LAURA,STÖCKLER,AUT,9.138,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
27,ASSEL,MARLENOVA,KAZ,9.164,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
28,ANDREA,ROJAS,ECU,9.302,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
29,NINA,LACH,AUT,9.537,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
30,CLAIRE,BUHRFEIND,USA,9.731,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
31,SOL,SA,KOR,9.806,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
32,TETIANA,KOLKOTINA,UKR,9.993,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
33,PETRA,KLINGLER,SUI,10.010,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
34,KYRA,CONDIE,USA,10.068,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
35,STASA,GEJO,SRB,10.181,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
36,ALEJANDRA,CONTRERAS,CHI,10.196,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
37,IULIIA,PANTELEEVA,RUS,10.360,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
37,ALANNAH,YIP,CAN,10.360,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
39,OCEANIA,MACKENZIE,AUS,10.383,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
40,CHLOE,CAULIER,BEL,10.430,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
41,YOUJIN,CHA,KOR,10.455,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
42,HANA,KRIZOVA,CZE,10.477,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
43,KSENIIA,PETROVA,RUS,10.492,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
44,MARGARYTA,ZAKHAROVA,UKR,10.514,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
45,AKIYO,NOGUCHI,JPN,10.548,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
46,BROOKE,RABOUTOU,USA,10.571,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
47,JANJA,GARNBRET,SLO,10.624,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
48,SANDRA,LETTNER,AUT,10.690,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
49,BABETTE,ROY,CAN,10.740,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
50,ANDREA,KÜMIN,SUI,11.018,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
51,MARGARITA,AGAMBAYEVA,KAZ,11.070,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
52,PRATTHANA,RAKSACHAT,THA,11.154,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
53,FRANCIS,GUILLEN,VEN,11.266,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
54,JAIN,KIM,KOR,11.316,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
55,JEONGRAN,KO,KOR,11.475,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
56,ALMA,BESTVATER,GER,11.536,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
57,NARADA,DISYABUT,THA,11.808,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
58,JESSICA,PILZ,AUT,11.998,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
59,MEI,KOTAKE,JPN,12.047,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
60,MARGO,HAYES,USA,12.344,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
61,CELINE,CUYPERS,BEL,12.486,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
62,TIFFANY,MELIUS,AUS,12.577,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
63,IEVGENIIA,KAZBEKOVA,UKR,12.663,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
64,ANNE-SOPHIE,KOLLER,SUI,12.678,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
65,ANDREA,EBNER,ITA,12.832,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
66,URSKA,REPUSIC,SLO,13.005,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
67,EKATERINA,KIPRIIANOVA,RUS,13.396,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
68,IDA,KUPS,POL,13.656,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
69,REBECCA,FRANGOS,CAN,14.019,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
70,JENNIFER,WOOD,GBR,14.050,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
71,MIA,KRAMPL,SLO,14.071,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
72,HELOÏSE,DOUMONT,BEL,14.300,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
73,DENISA,MERCOVA,CZE,14.414,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
74,VITA,LUKAN,SLO,14.564,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
75,ALEX,PUCCIO,USA,14.602,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
76,MEAGAN,MARTIN,USA,14.768,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
77,KATJA,DEBEVEC,SLO,14.808,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
78,ASHIMA,SHIRAISHI,USA,15.007,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
79,THAIS MAKINO,SHIRAIWA,BRA,15.350,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
80,LUCY,WHITEHEAD,NZL,15.576,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
81,MUYKUAY,SILVA,CHI,15.715,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
82,LUANA,RISCADO,BRA,15.907,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
83,NAAMA,YOHAI,ISR,17.154,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
84,ALEJANDRA,INZUNZA,CHI,17.913,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
85,ERICA,GATLAND,NZL,19.327,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
86,CAMILA,MACEDO,BRA,20.660,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
87,PATRÍCIA,ANTUNES,BRA,23.547,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
88,VALERI,KREMER,ISR,24.396,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
89,ELISABETTA,DALLA BRIDA,ITA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
89,MAGGIE,HAMMER,USA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
89,MANON,HILY,FRA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
89,ELENA,KRASOVSKAIA,RUS,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
89,ANTONIA,VALENZUELA,CHI,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
89,MARTINA,ZANETTI,ITA,false start,,Innsbruck_(AUT)_2018,6 September - 16 September 2018,Women
1,ASPAR,ASPAR,INA,5.922,5.81,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
2,LUDOVICO,FOSSALI,ITA,6.250,5.94,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
3,REZA,ALIPOUR SHENAZANDIFARD,IRI,6.279,5.96,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
4,ALEKSANDR,SHILOV,RUS,6.370,5.99,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
5,SERGEI,RUKIN,RUS,6.014,5.92,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
6,JINXIN,LI,CHN,6.200,6.16,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
7,DMITRII,TIMOFEEV,RUS,5.929,6.27,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
8,DANYIL,BOLDYREV,UKR,6.110,6.54,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
9,BASSA,MAWEM,FRA,5.923,5.95,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
10,ALFIAN,MUHAMMAD FAJRI,INA,6.013,6.12,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
11,KOSTIANTYN,PAVLENKO,UKR,6.280,6.29,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
12,PANGERAN,SEPTO WIBOWO SIBURIAN,INA,6.210,6.30,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
13,VLADISLAV,DEULIN,RUS,6.150,6.40,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
14,GIAN LUCA,ZODDA,ITA,6.278,6.54,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
15,VEDDRIQ,LEONARDO,INA,6.100,7.22,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
16,ALEKSANDR,SHIKOV,RUS,5.910,fall,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
17,HINAYAH,MUHAMMAD,INA,6.380,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
18,JAN,KRIZ,CZE,6.390,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
19,PENGHUI,LIN,CHN,6.410,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
20,SABRI,SABRI,INA,6.440,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
21,MARCIN,DZIENSKI,POL,6.540,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
22,STANISLAV,KOKORIN,RUS,6.550,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
23,YURONG,DUAN,CHN,6.680,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
24,MILAD,ALIPOUR SHENAZANDIFAR,IRI,6.770,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
25,ZHIXUAN,CHEN,CHN,6.780,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
26,GUILLAUME,MORO,FRA,7.140,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
27,JAKOB,SCHUBERT,AUT,7.630,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
28,SASCHA,LEHMANN,SUI,8.020,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
29,EHSAN,DELFANIYAN,IRI,8.120,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
30,YOSHIYUKI,OGATA,JPN,8.400,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
31,NICOLAS,COLLIN,BEL,8.440,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
32,JOHN,BROSLER,USA,8.610,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
33,MARCELLO,BOMBARDI,ITA,9.100,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
34,AIDAN,DOYLE,CAN,9.190,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
35,LOÏC,TIMMERMANS,BEL,9.470,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
36,FEDIR,SAMOILOV,UKR,11.040,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Men
1,ARIES,SUSANTI RAHAYU,INA,7.910,7.74,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
2,ANOUCK,JAUBERT,FRA,8.150,8.01,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
3,IULIIA,KAPLINA,RUS,7.877,7.65,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
4,MARIIA,KRASAVINA,RUS,7.874,7.87,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
5,SARI,AGUSTINA,INA,8.070,8.10,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
6,ANNA,TSYGANOVA,RUS,8.430,8.30,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
7,MINGWEI,NI,CHN,8.400,8.92,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
8,PUJI,LESTARI,INA,8.230,9.75,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
9,ANNA,BROZEK,POL,8.280,8.50,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
10,CUILIAN,HE,CHN,8.620,8.66,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
11,RAJIAH,SALLSABILLAH,INA,8.540,8.80,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
12,VICTOIRE,ANDRIER,FRA,8.580,8.95,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
13,AURELIA,SARISSON,FRA,8.960,9.01,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
14,EKATERINA,BARASHCHUK,RUS,8.900,9.02,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
15,TETIANA,KOLKOTINA,UKR,9.140,9.47,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
16,NURUL,IQAMAH,INA,8.360,fall,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
17,HAIMEI,QIU,CHN,9.170,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
18,ELENA,REMIZOVA,RUS,9.260,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
19,GUIZHEN,XIE,CHN,9.480,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
20,ELENA,TIMOFEEVA,RUS,9.970,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
21,OCEANIA,MACKENZIE,AUS,10.570,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
22,MULYANI,MUDJI,INA,10.670,,Wujiang_(CHN)_2018,20 October - 21 October 2018,Women
